SMILES,Accum,Accum_Class,Accum_SE,Compound_ID,SourceTable,MolWt,LogP,TPSA,HBD,HBA,RotB,RingCount,HeavyAtomCount,FracCSP3
O=C1[C@@]2([C@@H](C=C[C@@]3([C@@H]2[C@@H]([C@@]45[C@H]3CC[C@@](C(C4)=C)(C5)O)C[NH3+])O1)[NH3+])C,504.0,High,39.0,3-20,Table3,-0.1484191522041859,-1.4452447065773721,0.5587625616402873,1.405479266758015,-0.7918740274485969,-1.0709023381505784,0.8622166520381662,-0.07625027031827807,0.7291258584703777
O=C1[C@]2(C)[C@H](N=[N+]=[N-])C=C[C@]3(O1)[C@@H]2[C@H](CN=[N+]=[N-])[C@@]12[C@H]3CC[C@@](O)(C(=C)C1)C2,16.0,Low,1.0,3-21,Table3,0.5126096444584918,1.2831691521247377,1.8415624211155386,-0.26529126721938434,0.14947019795214478,0.049193393625291515,0.8622166520381662,0.6760857301553959,0.7291258584703777
O(C)c1cc2c([C@@H]3SC(=O)N4[C@H]3C[C@@H]([C@@H](C=C)C[N+](C)(C)C)CC4)ccnc2cc1,44.0,Low,7.0,3-25,Table3,1.0969548684310846,2.054509320310805,-1.2445673544496847,-1.100676534208084,-0.32120191474822607,1.7293369912890963,0.07934509067835882,1.0522537303922328,-0.800505772969835
O=C(NC[C@H](C=C)[C@@H]1C[C@H]2[C@H](c3c4c(ncc3)ccc(OC)c4)SC(=O)N2CC1)C,91.0,Low,9.0,3-26,Table3,1.0830412571047718,1.6785015991625563,-0.36082029216914985,-0.26529126721938434,0.14947019795214478,1.7293369912890963,0.07934509067835882,1.0522537303922328,-1.2217086859751116
O=C1[C@]2(C)[C@@H](O)C=C[C@]3(O1)[C@@H]2[C@H](CO)[C@@]12[C@H]3CC[C@@](O)(C(=C)C1)C2,21.0,Low,1.0,3-29,Table3,-0.14905399378561315,-0.4553966309778464,0.10868931548916953,1.405479266758015,0.14947019795214478,-1.0709023381505784,0.8622166520381662,-0.07625027031827807,0.7291258584703777
O=C1[C@]2(C)[C@@H](O)C=C[C@]3(O1)[C@@H]2[C@H](CN=[N+]=[N-])[C@@]12[C@H]3CC[C@@](O)(C(=C)C1)C2,61.0,Low,20.0,3-30,Table3,0.18177782533643969,0.413886260573445,0.9751258683023536,0.5700939997693153,0.14947019795214478,-0.5108544722626435,0.8622166520381662,0.29991772991855886,0.7291258584703777
O=C(OC)[C@H]1[C@@H]2[C@@]3(C)[C@@H](O)C=C[C@@]2(OC3=O)[C@H]2[C@]31CC(=C)[C@@](O)(C3)CC2,38.0,Low,5.0,3-31,Table3,0.22140252071061578,-0.336216495542856,0.29303105665902707,0.5700939997693153,0.6201423106525156,-1.0709023381505784,0.8622166520381662,0.29991772991855886,0.4911831602463445
S(=O)(=O)(O[C@H]1[C@H]2OC[C@H](N=[N+]=[N-])[C@H]2OC1)c1ccc(C)cc1,25.0,Low,0.0,3-35,Table3,-0.2422963510579607,-0.052664067063545136,0.8254051460671978,-1.100676534208084,0.6201423106525156,0.6092412595132265,-0.7035264706814485,-0.452418270555115,-0.5521040550436468
S(=O)(=O)(O[C@H]1[C@H]2OC[C@H](NC(=O)C)[C@H]2OC1)c1ccc(C)cc1,111.0,Low,35.0,3-36,Table3,-0.030166681796803218,-0.827104105955446,0.22834441601787464,-0.26529126721938434,0.6201423106525156,0.6092412595132265,-0.7035264706814485,-0.26433427043669655,-0.5852242841004718
S(=O)(=O)(O[C@H]1[C@H]2OC[C@@H](O)[C@H]2OC1)c1ccc(C)cc1,152.0,Low,29.0,3-37,Table3,-0.573128170180012,-0.9219469586148366,-0.0410314067459862,-0.26529126721938434,0.6201423106525156,0.049193393625291515,-0.7035264706814485,-0.828586270791952,-0.5521040550436468
S(=O)(=O)(O[C@H]1[C@H]2OC[C@H](N(C)C)[C@H]2OC1)c1ccccc1,116.0,Low,7.0,3-40,Table3,-0.4006231962930329,-0.7498843480322102,-0.5570060661324571,-1.100676534208084,0.6201423106525156,0.6092412595132265,-0.7035264706814485,-0.6405022706735335,-0.3391882968211996
S(=O)(=O)(O[C@H]1[C@H]2OC[C@H](NC(=O)C)[C@H]2OC1)c1ccccc1,93.0,Low,8.0,3-41,Table3,-0.21568590810307278,-1.0305215789541176,0.22834441601787464,-0.26529126721938434,0.6201423106525156,0.6092412595132265,-0.7035264706814485,-0.452418270555115,-0.800505772969835
O(Cc1ccccc1)[C@H]1[C@H]2OC[C@H](N=[N+]=[N-])[C@H]2OC1,20.0,Low,0.0,3-43,Table3,-1.0896114742711298,0.2790089075216698,-0.2114032630825434,-1.100676534208084,-0.32120191474822607,0.6092412595132265,-0.7035264706814485,-1.0166702709103705,-0.5521040550436468
O=C(N[C@@H]1[C@H]2OC[C@@H](OCc3ccccc3)[C@H]2OC1)C,103.0,Low,3.0,3-44,Table3,-0.8774818050099722,-0.49543113137023215,-0.808463993131867,-0.26529126721938434,-0.32120191474822607,0.6092412595132265,-0.7035264706814485,-0.828586270791952,-0.5852242841004718
O=C(OC)[C@H]1c2c(C)cccc2[C@@H]2[C@@]31CC(=O)[C@](CO)(C3)CC2,86.0,Low,16.0,3-48,Table3,-0.38731797481558705,0.5575487791149488,-0.6016489589693088,-0.26529126721938434,-0.32120191474822607,-0.5108544722626435,0.07934509067835882,-0.26433427043669655,-0.29062856248976393
O=C(N[C@H]1c2c(C)cccc2[C@@H]2[C@@]31CC(=O)[C@](CO)(C3)CC2)C,69.0,Low,5.0,3-49,Table3,-0.4003322272348759,0.5051807505950915,-0.5166148773753054,0.5700939997693153,-0.7918740274485969,-0.5108544722626435,0.07934509067835882,-0.26433427043669655,-0.29062856248976393
