water_RadiusOfGyration,water_Asphericity,water_SpherocityIndex,water_NPR1,water_NPR2,water_PMI1,water_PMI2,water_ChargeMean,water_ChargeMax,water_ChargeMin,chloroform_RadiusOfGyration,chloroform_Asphericity,chloroform_SpherocityIndex,chloroform_NPR1,chloroform_NPR2,chloroform_PMI1,chloroform_PMI2,chloroform_ChargeMean,chloroform_ChargeMax,chloroform_ChargeMin,octanol_RadiusOfGyration,octanol_Asphericity,octanol_SpherocityIndex,octanol_NPR1,octanol_NPR2,octanol_PMI1,octanol_PMI2,octanol_ChargeMean,octanol_ChargeMax,octanol_ChargeMin
3.833653255471964,0.44842367283888007,0.12351480518041656,0.2398004464566933,0.8029776225760844,1140.6480994313008,3831.441248727284,1.3216940769347105e-18,0.3407230786793809,-0.47749702283390155,3.831267892650034,0.4493223034751944,0.12122733066631448,0.2390490514254924,0.8029903404052086,1137.344339192314,3826.7079755835784,1.3216940769347105e-18,0.3407230786793809,-0.47749702283390155,3.8454399420059593,0.4550203491247827,0.11164974950050623,0.23585564797767128,0.8010450501866949,1133.1411638666082,3855.6670008883652,1.3216940769347105e-18,0.3407230786793809,-0.47749702283390155
3.788244818338799,0.442961978049534,0.2761188885482362,0.2624216705859165,0.8698488283868805,1070.576966427638,3869.661622974613,0.0,0.2689451330242998,-0.39412320755206465,3.7592621290659465,0.4114207529323431,0.28472691587954485,0.28021611483103154,0.8547553614396728,1136.573630465933,3732.0881305895823,0.0,0.26894513302429984,-0.3941232075520646,3.74296143505042,0.40725730108987696,0.2890698702138072,0.28180013871083676,0.8570470906135755,1135.391209646196,3696.7954848065774,0.0,0.26894513302429973,-0.39412320755206465
4.431425099265061,0.6557623339947601,0.14497905910565298,0.13396352210681528,0.9452938426140917,908.1024323898656,6482.516502587072,0.022222222222222233,0.3443867549708703,-0.3662181044895185,4.427070891590478,0.6467888443085644,0.14897983425873773,0.1381389447821502,0.9409684993415354,931.2181848253659,6445.822133213817,0.022222222222222233,0.3443867549708703,-0.3662181044895185,4.447456517035402,0.6631729501079799,0.14139693479592405,0.13086942230976803,0.9469798855235253,890.1356883181128,6549.92571092447,0.022222222222222233,0.3443867549708703,-0.3662181044895185
4.11619575086171,0.6433497539874234,0.20888939223047254,0.13858358676431365,0.9289876437690064,825.3454573916202,5566.625143498383,0.028571428571428567,0.3443867549708703,-0.3662181044895185,4.111182428745886,0.6446875820448573,0.21432890871224392,0.13811700356548287,0.9330081960985188,819.9776786096126,5565.834526167944,0.028571428571428567,0.34438675497087035,-0.3662181044895185,4.115591148076435,0.6527099387247207,0.2188126709445906,0.13467593608413986,0.9407545908020652,799.285006182242,5612.794865116149,0.028571428571428564,0.34438675497087035,-0.36621810448951847
3.0510323168661944,0.27960530595594363,0.3246988059184211,0.3571825575218253,0.8049610147887136,831.9627583591141,1873.8418199783991,0.02272727272727271,0.34402421461210425,-0.38550403158639457,3.051098633807235,0.279615533795604,0.3238984539233152,0.3571680914061872,0.8051480477962264,831.8968338035214,1874.2139904339867,0.02272727272727271,0.3440242146121043,-0.3855040315863945,3.051738803618992,0.2783604770995083,0.32218051226771954,0.35823685195995303,0.8031288791355786,835.0811124240303,1871.1527909723377,0.02272727272727271,0.3440242146121043,-0.38550403158639457
3.077725907270487,0.2728998529430202,0.37141066076866897,0.36321625404750346,0.839022302750149,851.8998465956474,1965.026597563264,0.04166666666666666,0.34425651833467025,-0.35703512211804794,3.0714466332818446,0.27421266603215566,0.3801186583679673,0.3619892437637248,0.8468686291314953,843.0888093218758,1969.5464332199483,0.041666666666666664,0.34425651833467036,-0.35703512211804794,3.0705549182539587,0.269110465458557,0.3688442371690238,0.36631516774952944,0.8330078628138586,856.2944556769914,1944.6791011216014,0.041666666666666664,0.34425651833467036,-0.35703512211804794
2.986799690072067,0.3444041782741189,0.3284508161133556,0.30605459927114537,0.859010395499417,646.599958197983,1814.8267895631677,0.024390243902439015,0.3445474181014755,-0.38549977223564447,2.9867995646128906,0.3444039800154808,0.32845095468028757,0.30605474112117914,0.8590103296862267,646.600180855161,1814.82643432115,0.024390243902439015,0.34454741810147543,-0.3854997722356444,2.9868004293351946,0.34440500067999846,0.32845020695474575,0.30605400916361747,0.8590105985404611,646.5991471618905,1814.8284413520716,0.024390243902439015,0.34454741810147543,-0.3854997722356444
3.2492732889980767,0.30552957426068383,0.30965314970729885,0.33684023740635133,0.8783774724934468,1066.2534633939704,2784.4141169634663,0.03846153846153845,0.3445424186277746,-0.4535264110738614,3.247030315783637,0.3037684534740353,0.31004192564353295,0.3382314693169789,0.8780130069769664,1068.6674674837034,2778.155503841507,0.03846153846153845,0.3445424186277746,-0.4535264110738614,3.2506341980459137,0.3063964772080282,0.30923383972091006,0.33619185958058995,0.8783881229299912,1065.3274677281781,2787.6331958054925,0.03846153846153845,0.34454241862777457,-0.4535264110738614
3.7692137816464935,0.13538767481615038,0.4396104523553067,0.5373199627195165,0.7859047403041483,2510.450793691111,3700.819942747597,0.018867924528301883,0.3440237806685469,-0.4967429476384735,3.7629925903882233,0.13274332111077888,0.4441325587978805,0.5386861057207603,0.7740820670099922,2526.121065302307,3643.754034098053,0.018867924528301883,0.3440237806685469,-0.4967429476384735,3.74767374082061,0.1297123315204291,0.47906053721915565,0.5405508139075291,0.7938707645472289,2487.3323847063216,3679.583370034589,0.018867924528301883,0.3440237806685469,-0.4967429476384735
3.5326506806006206,0.539942052712316,0.19524281779060934,0.19186188798763454,0.9300863114935213,671.6443981879682,3304.1206527426793,0.027027027027027042,0.3443867549708703,-0.39872771313452177,3.529207051158273,0.5427327631874399,0.19445163950896285,0.18974078257045407,0.9343209370518332,664.9935206947674,3306.973968435601,0.027027027027027042,0.3443867549708703,-0.39872771313452177,3.5021937663373928,0.5189344720959402,0.1984150956840435,0.20198287918696498,0.9282024872639479,694.7130821162594,3226.649650429251,0.027027027027027042,0.3443867549708703,-0.39872771313452177
